enrollment_id,student_id,course_id,term,status
fb2cef68-8437-4286-b4ea-bfa5535fd8d2,S0302,C004,Second Semester 2024,completed
c9eb6e3c-9860-4848-a74b-2973794954db,S0303,C001,First Semester 2023,dropped
44f64bef-b9f9-4376-879e-049b6aba8f0c,S0303,C003,Second Semester 2024,active
78d3ca66-434a-4e17-aece-d5b33a8da127,S0303,C004,First Semester 2023,completed
4db9eacb-d59d-4bfa-9b32-6207ef303fd0,S0304,C002,Second Semester 2024,completed
556ed0d1-4e65-4eee-a51d-d64e5eec2af4,S0304,C001,Second Semester 2024,dropped
bec6573b-d448-4069-9a9b-63f8ba09a484,S0304,C004,Second Semester 2024,completed
6ce052ef-4eda-41cc-b320-0e3050ba8edd,S0305,C003,First Semester 2023,active
6ac89d70-c33f-4ef7-a4bf-2e8c903389b4,S0305,C001,First Semester 2023,dropped
6771dc17-f0a3-4219-8321-07880173c12e,S0306,C002,First Semester 2023,active
5a86503a-68a6-40ce-b7fb-68d50e28a088,S0307,C004,Second Semester 2024,active
f998aaa1-23d2-489d-8e2c-c739a552abc6,S0307,C002,Second Semester 2024,active
04fc9dd0-4632-4360-845d-4c0374f6b97e,S0308,C003,Second Semester 2024,active
356766ec-33c4-4cd1-b44f-8e12d18b621e,S0308,C002,First Semester 2023,active
4b77cf1c-4184-45a4-b777-dcb9a97c696b,S0309,C003,First Semester 2023,completed
52647c6f-060f-43b6-9f9c-11f0d5221c40,S0309,C004,First Semester 2023,active
536019db-61e5-41bb-8a79-bb306d70881b,S0309,C001,First Semester 2023,completed
330f4bae-bd30-4739-8f5a-57878edd8e22,S0310,C001,Second Semester 2024,completed
80c0e667-9e18-43a2-b708-eb7fcc274beb,S0310,C003,First Semester 2023,active
1b5982d2-4622-40cb-9b3d-419b70aa9992,S0311,C004,First Semester 2023,active
5352db34-2911-468f-be3e-47b3130da476,S0311,C003,Second Semester 2024,active
b8a4c19f-f105-42d8-bacc-7c3bb90ca447,S0312,C001,First Semester 2023,active
f89c2ef6-f3b9-4ebe-b849-83ff97caeef5,S0313,C002,First Semester 2023,completed
a8cfa238-c7fe-4dee-8bc6-a71bf25b76a6,S0314,C001,Second Semester 2024,active
e8acd757-f5b0-4a1c-b013-b95163db2b6d,S0314,C003,First Semester 2023,active
47b76d17-3ff5-4a79-bcae-bdfeb4dc70c6,S0315,C004,First Semester 2023,active
60013e38-960b-4746-9b51-0232fca7644d,S0316,C001,Second Semester 2024,active
a3beb445-0e5d-4626-99f7-f7750f2f633b,S0316,C004,First Semester 2023,dropped
5e9432d6-89b3-489d-86aa-f71457baa888,S0317,C004,First Semester 2023,completed
1c6c8382-48c3-459d-ac71-72e77028eb2d,S0317,C002,Second Semester 2024,active
bff49c48-e17f-4e53-a260-7be878ca903b,S0318,C002,Second Semester 2024,completed
c67651b3-fa28-4316-9315-6a2312f0ed7d,S0318,C001,Second Semester 2024,active
26da916c-d306-46ae-a9ed-5072bb81c774,S0319,C002,Second Semester 2024,completed
4c81cd72-96fd-4d96-a681-e5bbdfbb3a43,S0320,C004,First Semester 2023,completed
1687819b-8fd4-4278-b332-d3ab92f77072,S0320,C001,Second Semester 2024,active
929ea405-53ed-45f6-bec7-2cca7031e2cd,S0321,C002,First Semester 2023,dropped
42be7d36-a923-4810-8346-04f98bed0104,S0321,C003,First Semester 2023,completed
4a9a75f0-d13b-4a4d-87f1-6ab58e82373e,S0322,C003,Second Semester 2024,dropped
c5a8646c-23f5-4ea6-8598-1489b087ab0e,S0322,C002,Second Semester 2024,completed
c930c9f3-dee7-4ad7-9168-b433c5188d4d,S0322,C004,Second Semester 2024,active
505fc360-bd32-4bda-b61e-7c80b302225e,S0323,C003,First Semester 2023,active
e7b4dcd3-5c79-4b20-9a7a-9b4ff50b1168,S0324,C001,Second Semester 2024,dropped
e2742d5c-bf4d-4bd8-b222-9838c5cfdce6,S0324,C002,First Semester 2023,active
77e43d33-523e-401f-af23-cd0c36fdf910,S0325,C002,First Semester 2023,completed
554047fe-5cb9-435c-b5f7-3b073a4962d1,S0326,C001,Second Semester 2024,active
b43d4bf9-f8b0-4457-ad7b-b3c532f0b15c,S0326,C004,First Semester 2023,active
bf660225-9a86-42f5-815f-2099424f8429,S0326,C002,Second Semester 2024,dropped
1e8343bf-23e8-4b05-85ec-647eeec432d0,S0327,C003,Second Semester 2024,dropped
6574708d-6d65-4f44-a928-cf38a469db2c,S0327,C004,First Semester 2023,dropped
0c4bc3d2-cc50-45cf-bc81-ed5ace5a4372,S0327,C001,First Semester 2023,completed
e9b9339e-0f6e-4d31-8745-0d05d4e89dd0,S0328,C003,First Semester 2023,active
0425c430-5f9c-441d-8323-94b5fd593fa4,S0328,C001,First Semester 2023,active
0836a865-fee3-4607-afec-cac290d2abfe,S0328,C002,First Semester 2023,active
cc5bf684-df82-4a94-8114-0235f5b4aee1,S0329,C004,First Semester 2023,active
7df45531-89ef-498a-8a46-739f53badc3e,S0329,C001,Second Semester 2024,dropped
a266530e-5570-4efc-9327-1b56485b841f,S0329,C002,First Semester 2023,completed
90b7f26f-1357-49cb-bc03-daa7112e1621,S0330,C001,First Semester 2023,dropped
c7d4a10f-8eec-42a4-b966-f9c21796b7b1,S0331,C002,First Semester 2023,completed
cc707551-2881-4cd9-8821-95411cc1fb5e,S0331,C001,Second Semester 2024,dropped
16757d7e-d9fa-4bb9-98a7-12cb8374c273,S0331,C004,First Semester 2023,completed
9c2b05eb-77ec-4100-ac28-c17a92ecc3bd,S0332,C003,First Semester 2023,dropped
c07d0001-30de-4010-be31-f408a671cd81,S0332,C001,Second Semester 2024,dropped
6e528655-af17-4dbb-8461-aac112b59aa4,S0333,C003,Second Semester 2024,active
7387a600-7739-4bee-86e0-9e7dd1587136,S0333,C001,First Semester 2023,completed
bd2af2c4-fe8d-4353-a16b-1b8ce3acd21a,S0334,C003,First Semester 2023,dropped
12b1d17e-5497-462b-a683-7a7226f6ed64,S0334,C001,First Semester 2023,dropped
56fdc504-9341-4d73-a5d8-d5412e822ce6,S0335,C004,First Semester 2023,dropped
b14d53b0-c7f7-440b-8718-4322743c6de6,S0335,C003,Second Semester 2024,dropped
6eb194b8-f2d1-435d-91f9-2f96bd4d28c8,S0335,C001,First Semester 2023,dropped
932204fb-66c6-4afa-857f-f1dfe3af8541,S0336,C001,Second Semester 2024,dropped
d4066625-9faa-4180-81a0-69a24b37617d,S0336,C002,First Semester 2023,active
39a8ab5e-022f-4a47-84d4-c5db63d3997f,S0336,C004,Second Semester 2024,completed
42442fce-2686-45c6-ad59-ade75287c72e,S0337,C001,Second Semester 2024,completed
acae8af8-9599-4267-b90f-516ddb06f072,S0338,C003,First Semester 2023,active
752f524f-8849-466e-939d-5223c48d276c,S0339,C001,First Semester 2023,dropped
c519fd78-3348-4da0-aa57-c6e4a753297e,S0339,C002,First Semester 2023,active
5aca08f9-ece4-4aa5-930e-6549d24f7225,S0339,C003,Second Semester 2024,completed
de03a536-b703-4a9f-a15c-1c37e4ab9bae,S0340,C004,Second Semester 2024,completed
c5e2cdcc-3058-4d20-a711-1b6093acd71b,S0340,C001,Second Semester 2024,dropped
2e7c77b0-4ef8-4787-b4c5-dd5b25f5ed6f,S0340,C002,Second Semester 2024,active
9a178669-888e-48e7-86b6-a5f419d45a55,S0341,C002,Second Semester 2024,active
c78ae6ce-0a19-4083-983e-262af1ca680c,S0341,C001,First Semester 2023,completed
f464a31f-5938-449e-8a42-6ff020984689,S0342,C003,Second Semester 2024,active
50b9e04a-dedc-42ff-93d4-7caf11bb797a,S0343,C003,First Semester 2023,completed
35746477-a87d-42af-bae8-160aedafea54,S0344,C001,First Semester 2023,completed
6c9dda26-29cd-4d5c-8d8c-c9c633a2b47b,S0345,C004,Second Semester 2024,dropped
efb18149-3ba4-407e-8565-5d2dfdb269e5,S0345,C003,First Semester 2023,dropped
5af7dfe2-c5b8-4c82-b79c-c41aeb7d2448,S0345,C001,Second Semester 2024,active
e61cf9a3-e0ac-4b75-a326-e3d006fce65a,S0346,C001,Second Semester 2024,active
d58b5423-1f84-44bd-b08c-4f1af1c35294,S0347,C004,Second Semester 2024,dropped
71a6de48-0682-4e13-a007-77bef2b1068a,S0348,C003,First Semester 2023,active
bd6aec56-daac-4277-be73-01e9de16a0ea,S0348,C001,Second Semester 2024,dropped
72624be8-0c99-4ec1-a162-faf83565c8a2,S0349,C004,Second Semester 2024,active
34a450e3-32d9-4c3e-a630-8af870449b51,S0349,C001,Second Semester 2024,active
d08308b0-9718-4943-a168-c4a8c55f30a1,S0349,C003,Second Semester 2024,dropped
2cd3248d-f820-4c5f-97c5-22e01fe9048d,S0350,C004,First Semester 2023,active
b97a08ba-940b-434d-a9cc-edab81b74f35,S0350,C001,First Semester 2023,dropped
c1b0f44b-29b2-432c-9f27-fa2c84391819,S0350,C003,Second Semester 2024,active
7d3635b9-f0d1-401b-9ecf-cd8935aad597,S0351,C001,Second Semester 2024,completed
bfeb32a4-5bbf-485b-9ad7-5864bd9ab6d9,S0351,C002,Second Semester 2024,dropped
30e423e1-6a45-41e9-911f-0533fecfc0db,S0352,C001,Second Semester 2024,active
ccbf1dfe-173e-43d9-bc32-edb435d80531,S0352,C003,Second Semester 2024,completed
415a53c1-7a5c-4426-9c1f-af7b81c4dda8,S0353,C002,First Semester 2023,completed
74faebdd-f1e4-427a-9cab-87e2823c794a,S0353,C004,Second Semester 2024,completed
cdac6327-6149-46d1-81db-80b404221bf2,S0354,C002,First Semester 2023,active
db84aa96-f629-4eb4-a67a-9b916b8608d1,S0354,C004,First Semester 2023,active
f21b7a7f-5c42-4dcf-9acc-616d199ded5e,S0355,C003,First Semester 2023,dropped
6f246189-10b7-4e33-9627-224e4f5af64e,S0355,C004,First Semester 2023,completed
4cfa4f8a-a6e9-47ae-9909-f489f22929b6,S0355,C002,Second Semester 2024,dropped
159e9c9f-b382-41ae-bfec-c4eb3ab742a1,S0356,C004,Second Semester 2024,completed
63c279aa-cf67-4365-a4c1-c966a682c0fb,S0356,C003,First Semester 2023,completed
f388fef7-040e-4f47-b8ab-2513e03db918,S0356,C001,First Semester 2023,dropped
a5b95c1a-bac8-492f-8653-cbd3f6d811ef,S0357,C002,First Semester 2023,active
24074330-0b9d-45cd-92c1-e256e5b77f49,S0357,C001,First Semester 2023,active
90884400-2d67-4be3-bfbe-5756d8f02d41,S0357,C004,First Semester 2023,active
27dfc6e0-84c4-49b1-a0c1-3845025fc70f,S0358,C001,Second Semester 2024,active
c3254bc3-7845-4524-b1f0-1f0423e57b50,S0358,C003,First Semester 2023,dropped
cd68cb39-98a0-4b61-8fa9-969509fb4d4b,S0359,C003,First Semester 2023,active
a93429ae-bd66-4203-9dc8-ca3735b7215e,S0359,C004,Second Semester 2024,dropped
6a35567d-9e18-4620-9f27-fee14b079752,S0360,C003,Second Semester 2024,active
2c23b779-6b53-41c0-a850-c932d2c08ee4,S0360,C002,Second Semester 2024,active
f71de9c5-84c2-42c4-afb0-ce3b2cb50ab9,S0361,C002,First Semester 2023,active
cf711c2c-cf35-4db9-bdf1-870826c0df52,S0361,C001,First Semester 2023,completed
e10b3781-5d75-48d4-ae7e-4cefab2dd056,S0362,C003,Second Semester 2024,dropped
299152e6-c95b-4917-9c01-160cecc9d15a,S0362,C002,Second Semester 2024,dropped
4e5a4392-343e-423f-bf5f-ca4f07acc717,S0362,C004,Second Semester 2024,active
e8b2f81a-5f88-4e99-a014-7ab96755e34c,S0363,C003,Second Semester 2024,active
5231d2a5-9f35-4a40-83e2-ecafd767a0d7,S0364,C004,Second Semester 2024,dropped
54e28fa6-069c-4c0a-8884-4f88074a588f,S0364,C001,First Semester 2023,active
08c2d2ce-7872-473f-a389-bcaf074b927e,S0364,C002,Second Semester 2024,completed
e9e02d8d-24f3-44ef-9f3d-3d65bc25bce1,S0365,C001,Second Semester 2024,completed
60857b5f-8a1b-4744-8be7-6352685c0862,S0365,C002,Second Semester 2024,completed
8673cf07-b8f7-4fad-9937-c931c33359b9,S0366,C001,Second Semester 2024,dropped
03d301cf-19a1-4723-a87d-ff8e2b741898,S0366,C004,Second Semester 2024,completed
17956e87-3902-48a7-a5ae-288f59423395,S0366,C003,Second Semester 2024,dropped
1cc6f0a0-10fa-4909-bcfa-1e616b7d71bc,S0367,C001,Second Semester 2024,active
fbbe0e9d-76e5-4a12-b9c6-c757f7feb735,S0367,C004,Second Semester 2024,dropped
8966f42b-e5ec-49dc-9b2c-04c06a4279c3,S0368,C003,First Semester 2023,active
9a6ff965-db5e-435a-a268-645f70bf1783,S0368,C001,Second Semester 2024,dropped
4fb9ef37-002f-4aee-a308-f1eacf367c1b,S0369,C004,First Semester 2023,active
e7235658-e648-47ae-b830-4c6c79eb1797,S0369,C001,First Semester 2023,active
a80824f2-52a8-4809-a0d1-9fc041c1aee2,S0369,C003,First Semester 2023,active
9d15844d-f4f7-4fdc-9d96-d4598a3c8743,S0370,C001,First Semester 2023,completed
7a506f60-18ad-4eeb-b760-7067ab1e5b37,S0370,C002,Second Semester 2024,completed
da1a9b09-d4c2-459b-bfac-0af77e2840a1,S0371,C004,First Semester 2023,active
3824c62b-2036-471a-b23f-df19923cc117,S0371,C003,Second Semester 2024,completed
f139dc4b-ce31-4e5c-a13b-124183c59c14,S0371,C001,Second Semester 2024,active
150a5643-a8c1-4b64-b9bd-c3ed24812414,S0372,C003,First Semester 2023,completed
6761f64e-b79e-4140-9844-1abdbe41635f,S0372,C002,First Semester 2023,completed
1af03c73-9d71-4800-a30d-0d834844cc49,S0373,C004,First Semester 2023,active
2f43b2f0-402b-4495-b9e9-c6ef3ff180d2,S0374,C002,First Semester 2023,completed
5420d149-4d15-4c62-a8cc-6e3bbae3438e,S0374,C001,Second Semester 2024,dropped
ab196705-764f-4842-b955-3aadb5e0bcbf,S0374,C003,First Semester 2023,dropped
93c1392f-8453-4803-8519-469e973da9cb,S0375,C004,First Semester 2023,dropped
c2886352-4448-4593-a232-7c25fcd62aba,S0376,C001,First Semester 2023,completed
6c0990b6-53f4-4383-a1b7-8e70e647bcfc,S0377,C003,Second Semester 2024,completed
94517f78-252d-4404-a944-85e05ff0f8eb,S0377,C004,Second Semester 2024,completed
08c2fd6f-d9ca-4609-af43-8b80bc85630c,S0377,C002,Second Semester 2024,active
629153bf-ccbd-415e-a7f0-916ebf78bad8,S0378,C003,Second Semester 2024,dropped
32a95261-cb50-4aa3-8c4a-ef81a1c2e70c,S0378,C004,First Semester 2023,active
2498a9f2-03aa-46d2-aea2-daecfac284dd,S0379,C003,Second Semester 2024,dropped
cb763127-d5db-477f-88bb-b29fa277279b,S0379,C004,First Semester 2023,completed
52917b6d-6592-4c9f-a971-4f1f3ce26218,S0379,C002,First Semester 2023,completed
7bdd41b3-7b14-4917-9274-46b602ff9754,S0380,C003,Second Semester 2024,dropped
a0f35470-3010-4525-9809-f249db90f232,S0380,C002,Second Semester 2024,active
93c379fd-f885-45f9-9126-3905de993ecd,S0381,C002,First Semester 2023,dropped
36ff812d-fe21-41fd-b3bd-185b67d920b3,S0382,C003,First Semester 2023,dropped
8bbec119-4347-4a28-9f0e-570b74047ec7,S0382,C004,First Semester 2023,dropped
47808b87-beb5-4a0f-9e29-64f1709adc95,S0383,C003,Second Semester 2024,completed
ec83c4d7-83b5-4d03-84bd-23eba7cc4274,S0383,C002,Second Semester 2024,dropped
e47ca3af-ff26-4b58-9656-511d565c978a,S0384,C002,Second Semester 2024,dropped
ce96cc5e-574a-4942-815a-51ff2fb2a0d7,S0385,C002,Second Semester 2024,dropped
8c84c302-c5a2-4d77-bcc3-4e98df397fa5,S0385,C003,Second Semester 2024,active
ab02e104-18b4-4298-a9ca-a03d74d12024,S0385,C004,First Semester 2023,completed
84e1f69e-c365-4e51-97a5-e3b2db30ddad,S0386,C004,First Semester 2023,dropped
5d8c4fea-c82e-47a3-9028-7c78434b033d,S0387,C002,Second Semester 2024,dropped
f6fa16a1-0681-47e9-a46d-4b516d300e33,S0387,C003,First Semester 2023,active
3a24de17-1836-4027-a050-7d458b16f0a7,S0388,C002,Second Semester 2024,completed
1c7378e6-d47f-4d35-b51a-5b9af99f5c06,S0388,C003,Second Semester 2024,completed
4bb3e035-b673-43e0-8ceb-424f1eca85b3,S0389,C003,First Semester 2023,completed
4e998b76-58fd-470b-9f91-07d5205525c6,S0389,C002,First Semester 2023,dropped
fbfbd9f9-8da4-4916-afa8-736973db49d0,S0390,C001,First Semester 2023,dropped
ddf194d4-f75e-42cf-953d-5754f086424a,S0390,C002,Second Semester 2024,dropped
65c65e05-2ebf-4f4c-8135-92e7f8c00141,S0390,C004,Second Semester 2024,completed
ffa0a1af-e2b8-45b7-b0f5-bdc1d1ed43ba,S0391,C002,First Semester 2023,active
d70b1463-2447-40ca-b1e3-860a82caa526,S0392,C004,Second Semester 2024,active
0447b659-c6a2-4085-b8cb-a05eae3a1f32,S0392,C003,Second Semester 2024,dropped
5a9b9519-be9d-448c-bbc0-e8ed32dc80ee,S0393,C001,Second Semester 2024,completed
26da7a1c-c7a9-4f30-99d6-f609868c1005,S0394,C002,First Semester 2023,completed
86695d31-87d2-418f-9c24-1f84901919b7,S0394,C004,Second Semester 2024,active
5cd70899-887c-4db9-8cdd-d6b30c07e0e3,S0394,C001,First Semester 2023,dropped
f2794e8b-b195-4a9f-bafd-099e8a19de1f,S0395,C004,First Semester 2023,active
5fdd67bb-2ab0-4af8-87e7-19e2ff46d9d3,S0396,C004,Second Semester 2024,completed
2a6716d4-ae2e-4dd2-99a2-a60228a3d3a3,S0396,C003,Second Semester 2024,completed
9e4152f9-dbe3-4b89-a262-4fd2a289499e,S0396,C002,First Semester 2023,active
c0485d0b-ee3f-4127-97de-7f4d39ec02ca,S0397,C002,First Semester 2023,completed
f1337e7d-8a73-483e-a6ec-d1dcb75168f6,S0397,C003,First Semester 2023,active
dbb93bf6-6c8c-4bac-9c13-0aa7f4836de8,S0397,C004,First Semester 2023,dropped
f584be73-0c85-4238-8746-9fb733c32015,S0398,C002,Second Semester 2024,active
4be730a1-669f-4a4a-b2eb-0d5af819fa11,S0398,C001,First Semester 2023,completed
f8d592a7-8591-4047-a6a5-17d063c81fb9,S0398,C004,Second Semester 2024,active
77cf1eb6-79fe-4842-a4cc-70656bd7f764,S0399,C001,Second Semester 2024,completed
f02a2956-b8b7-48b8-a2d8-c08b52696eeb,S0400,C003,First Semester 2023,completed
40571cf3-132a-4649-8017-2ca34ccc5afe,S0400,C002,Second Semester 2024,completed
4fc55e4c-ab09-4c62-8e46-1d8bb555d6ee,S0401,C002,Second Semester 2024,active
9cf540d9-bbc4-4107-ac4d-25503570f44d,S0402,C002,First Semester 2023,active
0f29301d-111a-4671-b593-1884980f6560,S0403,C001,First Semester 2023,completed
24cf8629-23ea-4a4f-a90e-5ee8c152caf6,S0403,C003,First Semester 2023,completed
c3bc5ca7-2906-467d-928b-829a7b1e5e13,S0403,C004,Second Semester 2024,dropped
f36ee0b7-f9f8-45f4-8e96-c887f8db37f6,S0404,C001,First Semester 2023,dropped
c94bcc99-6428-40f3-be12-0f2bfa74ed0b,S0404,C003,First Semester 2023,active
64188dde-6b44-412a-a565-cd4128d141db,S0404,C004,First Semester 2023,completed
d5969658-3fa2-4ffd-b180-c811976710d7,S0405,C004,Second Semester 2024,completed
f69e963d-39ef-40ea-920e-5c8359b44b98,S0405,C001,First Semester 2023,active
e483f4f1-23f3-45c5-86b6-36eaf2f4f240,S0406,C001,First Semester 2023,dropped
bd5a0760-b9d9-41dc-9f9b-d2b466c4ce9b,S0406,C002,Second Semester 2024,dropped
26df6494-ac1c-4cfc-b1c0-56ba95ff7d9d,S0406,C003,First Semester 2023,completed
ac17cb47-2474-410f-b181-70c234b158aa,S0407,C001,Second Semester 2024,active
02c1c269-53d5-49af-82b5-ac1b468538bc,S0408,C004,First Semester 2023,dropped
4fa83870-8547-4ee1-9e06-d96aa3027b21,S0409,C003,First Semester 2023,completed
a0e85f89-c58b-4161-9a44-cb3b8634a7cd,S0410,C004,First Semester 2023,dropped
a911610c-3b70-49b0-b89a-9f009933ca27,S0410,C002,Second Semester 2024,active
1ff71e8c-d27e-4846-8c7f-9cd6703297d2,S0410,C001,Second Semester 2024,completed
74516c96-9c2b-4ca9-be2f-76858a8ffb2c,S0411,C001,First Semester 2023,dropped
fa9f4841-e156-4c60-9205-e9cc275759a0,S0412,C001,Second Semester 2024,active
57647ecf-b852-4de3-a916-ee82c1168b7e,S0413,C001,First Semester 2023,completed
fceae86b-f311-43a1-85a8-8731e00f6ea2,S0414,C002,Second Semester 2024,completed
e4203a34-d685-408b-a1aa-189d0a7d1de0,S0414,C004,First Semester 2023,active
776e3a29-a07c-48c2-9ce2-ec5b416553a1,S0414,C003,First Semester 2023,active
e0516aaa-2b1f-4ecd-95c1-27e66d0879b4,S0415,C003,Second Semester 2024,completed
cb61716c-dd91-4f6b-b102-0282b5b2e008,S0415,C004,First Semester 2023,active
39819354-4a85-4bd1-822a-67727cbff645,S0416,C001,First Semester 2023,dropped
ff630fac-16ac-478e-9a61-7efe85d8cc08,S0417,C002,Second Semester 2024,dropped
995b2485-f5b1-47e1-9a72-ebf3bb5493e6,S0417,C004,Second Semester 2024,dropped
de8e7602-3dc5-49fc-9cd0-094cdd763717,S0417,C003,First Semester 2023,completed
d632919d-7e99-42c2-aa37-94fbd9975545,S0418,C002,Second Semester 2024,completed
6bf2d5d9-6eb6-454b-b697-2fbbb39bfeb6,S0418,C001,Second Semester 2024,completed
dd7b99a6-1aed-4cfd-a357-e4ea0e80c78a,S0419,C004,First Semester 2023,active
b95b7efe-d7a2-4c6c-87bb-6bb0c51b2775,S0419,C002,First Semester 2023,dropped
406d7f7c-e79c-497d-869f-2152bb815c56,S0420,C001,Second Semester 2024,dropped
6b6de0da-542e-4e6a-8200-b972a3e86f41,S0420,C004,Second Semester 2024,dropped
fbab907a-4051-4bda-9617-82cbaabf1a08,S0420,C003,Second Semester 2024,active
19e3b84f-034f-4029-9545-9b485b4e279b,S0421,C004,First Semester 2023,completed
3e247c2b-7c4c-4c7d-8e55-754eb68d6f38,S0421,C002,Second Semester 2024,active
97514f49-38ac-4486-beb6-c0a995f5f2ac,S0421,C001,Second Semester 2024,completed
1a9d7acc-4408-4701-aa66-a0ed6f0b5b2b,S0422,C001,Second Semester 2024,dropped
b5622984-d385-4453-87ea-7fd1ff4f3808,S0423,C001,First Semester 2023,dropped
d660a275-9b4c-4cb0-8f88-1e637ce4858e,S0423,C003,Second Semester 2024,dropped
84db01dd-9b4b-4636-a035-e48d90cc7a42,S0424,C001,Second Semester 2024,completed
61f13c8c-aae5-4490-acdc-bb27ded21b15,S0424,C002,Second Semester 2024,active
9720b88f-1b98-40e3-9a06-8a930ac7256b,S0424,C004,First Semester 2023,active
f43e075b-a486-47d4-8b29-5e19d694a527,S0425,C002,Second Semester 2024,active
1e12bbed-184c-4178-935c-31d1193c5319,S0425,C003,First Semester 2023,completed
5c56e3aa-3d15-43ee-8397-83aef77b9742,S0425,C004,Second Semester 2024,active
e75ec164-b595-4807-ac30-211d9482e11e,S0426,C003,First Semester 2023,dropped
64cc7a90-d0b6-4c10-abfd-01bc9a9303ea,S0426,C001,Second Semester 2024,completed
58e8f1db-0a34-4670-be8b-15f3b7e1c9a2,S0427,C001,Second Semester 2024,completed
da2bf1b7-70b3-46df-89c3-4dd8a5a79705,S0428,C004,Second Semester 2024,completed
85d3f3ee-dd08-4545-92c6-bb9475f3405d,S0428,C001,First Semester 2023,completed
d02b4c3a-6610-4a20-b0b0-c031098aef72,S0428,C002,First Semester 2023,active
c712cf67-be90-4a64-a0cc-5d31ce22efcf,S0429,C004,First Semester 2023,active
06906169-e878-4458-ab48-106d6e8a457f,S0429,C001,Second Semester 2024,dropped
062e5424-2e44-4349-9122-5311374e5dff,S0430,C002,Second Semester 2024,completed
194b3b6e-5436-4eb3-b229-c37ba169d799,S0430,C003,First Semester 2023,active
cd4901c9-6982-4369-abb1-02534ad2a7ba,S0430,C004,Second Semester 2024,completed
d9743ff0-74e5-418d-baa3-80fa07438e60,S0431,C004,Second Semester 2024,active
d18097f4-5bcc-4bfb-80e6-4eede414f2c5,S0431,C003,First Semester 2023,dropped
f93c8285-5a35-4945-9813-a496aed9dac5,S0431,C002,First Semester 2023,active
722d8397-46d1-42d6-bfaa-dfd6f730d07e,S0432,C003,Second Semester 2024,dropped
754ce511-5313-4ea1-8c3c-900fc8a134aa,S0432,C004,Second Semester 2024,dropped
435f59e6-a282-4bab-bdb0-9520b2f881eb,S0433,C001,First Semester 2023,completed
3599fe91-291c-4094-8b2c-0efbc4c3b30d,S0434,C004,First Semester 2023,completed
8c1a6477-dd0d-4739-8553-bb6d8ef86619,S0435,C002,Second Semester 2024,active
66bcf6f0-bd9e-43fc-9266-cd86a5f62181,S0435,C001,Second Semester 2024,active
d0c29b24-c7ed-4888-9939-dc71c0d9863f,S0435,C003,Second Semester 2024,active
db4d2d18-7ff5-475c-983f-8f4f2c0bfe69,S0436,C001,First Semester 2023,completed
9dcc91b0-5a0f-4f61-9571-826616c02601,S0436,C003,Second Semester 2024,dropped
d6138a1e-ce1e-4eb5-bd67-6ba089c9c0f3,S0437,C002,First Semester 2023,dropped
d4249390-5108-41bb-ba42-168ff74575cd,S0437,C004,Second Semester 2024,dropped
b8d11a8f-ea07-4198-99ee-ad264e4b36aa,S0437,C001,Second Semester 2024,dropped
501bcf44-67f3-44bf-a3b3-1be617269541,S0438,C002,First Semester 2023,active
2faa49dd-a3b4-4240-bf48-05369f2e444a,S0439,C003,Second Semester 2024,completed
43c2181f-33c0-4b7d-a1f8-63f4c1ae35bb,S0439,C004,First Semester 2023,completed
59c085a8-7c45-465d-b517-e8efdb213e31,S0440,C003,Second Semester 2024,active
e551da7a-7011-42be-8e4f-4c665645b6bb,S0440,C002,First Semester 2023,completed
f5953b2e-28c2-483d-8138-a98b5c88da6e,S0441,C003,First Semester 2023,active
1c89fe3c-0413-4049-92a0-628b2b25a58a,S0441,C004,First Semester 2023,dropped
e8a91aba-4f7e-4c54-94f3-ea1b30960fbb,S0441,C002,Second Semester 2024,dropped
8f7bf6c2-a46e-47a2-b342-29688191086b,S0442,C002,First Semester 2023,dropped
89cb09aa-8f56-4ffc-81bb-b7674bd40152,S0442,C003,Second Semester 2024,dropped
b21534f7-9e54-4d3e-a5e1-71462d8b62b6,S0443,C003,Second Semester 2024,dropped
172dc647-17e6-4e99-b2d8-bc2913707fcb,S0444,C004,Second Semester 2024,active
e07eaf26-ea29-4a22-9914-857db62fb6ee,S0444,C003,First Semester 2023,active
436c3827-da2a-4b5f-a796-4bd9a9c6d4e3,S0444,C002,Second Semester 2024,active
88676641-5714-4c0b-b744-71582550e249,S0445,C001,First Semester 2023,completed
ebd795f5-220e-474e-a591-d99b5a929d27,S0446,C003,Second Semester 2024,active
f4c1540b-d852-4abb-9a87-3c25629f1962,S0447,C003,First Semester 2023,dropped
e32ffec3-e05f-496e-9087-dc98bc7d0017,S0448,C003,Second Semester 2024,active
91f28485-9d09-4856-8b3d-d578cc69a8ca,S0449,C002,First Semester 2023,dropped
ffdb3a38-52e6-4f74-950b-d1d8f882c326,S0449,C003,Second Semester 2024,dropped
0a7016c8-d37d-4533-b14a-0ae0398e1f36,S0449,C004,First Semester 2023,completed
aae2ad63-27ae-4aae-8c48-e3f43ef389ba,S0450,C004,Second Semester 2024,dropped
7e9716ad-06bf-49cf-8616-fd6efe20193b,S0450,C003,First Semester 2023,active
fbb713fd-b1f0-4429-954f-bd023976c637,S0451,C003,First Semester 2023,dropped
39d02b29-e008-48ed-becf-5f0a380ec19d,S0451,C001,Second Semester 2024,dropped
3749af64-cfc0-4fbc-a5dc-733d70bb2a0e,S0451,C002,First Semester 2023,dropped
